customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,purchase_intensity,digital_engagement,value_per_year,customer_class,engagement_index,churn_flag,loyalty_spend,activity_value,engagement_value,total_spent_squared,loyalty_score_squared,interaction_term,weighted_loyalty
CUST100060,25,Female,Karaganda,High,77.16,0.0,4816.88,424.18,26.0,Groceries,13.0,0.61,True,0.53,0.98,High,5,2.05,Low,Yes,4,Card,False,False,False,11.3,7,35.0,26.0,Platinum,Social Media,1,-59,2632,False,Basic,164,40.62,15401.63,26.0,30.5,4816.88,Medium Value,0.6420581655480984,0,371670.4608,11028.68,3092.717136465324,23202332.9344,5953.665599999999,371670.4608,0.0036642522369720993
CUST100061,64,Male,Shymkent,Medium,29.47,9.0,2957.04,400.36,19.0,Electronics,43.0,0.7,False,0.76,0.74,High,10,2.26,Medium,No,7,Cash,False,False,False,4.37,13,3.0,28.0,Bronze,App,6,14,1170,True,Premium,216,6.45,10711.56,1.9,15.5,295.704,Low Value,0.3982102908277405,0,87143.9688,7606.84,1177.5237583892617,8744085.5616,868.4808999999999,87143.9688,0.0008591414069515066
CUST100062,52,Female,Astana,Medium,9.01,4.0,7705.78,483.05,21.0,Clothing,219.0,0.78,False,0.1,0.18,High,8,2.77,Medium,No,5,Cash,True,False,False,4.69,12,10.0,15.0,Gold,App,4,7,962,True,Premium,323,6.72,18832.07,4.2,12.5,1541.156,Medium Value,0.3422818791946309,0,69429.0778,10144.050000000001,2637.5488590604027,59379045.4084,81.1801,69429.0778,0.0006844925289245905
CUST100063,31,Male,Astana,Medium,20.64,6.0,8520.99,114.87,21.0,Groceries,161.0,0.31,False,0.51,0.82,High,5,2.06,High,Yes,2,Online Wallet,True,False,False,12.46,12,31.0,37.0,Gold,Social Media,7,77,318,False,Premium,260,96.08,11082.82,3.0,34.0,1217.2842857142857,Medium Value,0.680089485458613,0,175873.2336,2412.27,5795.035704697987,72607270.5801,426.00960000000003,175873.2336,0.0017339120473959294
CUST100064,34,Female,Almaty,Low,77.11,3.0,7848.32,271.82,13.0,Groceries,166.0,0.44,True,0.92,0.0,Low,12,2.51,Low,No,5,Online Wallet,True,False,False,14.58,7,12.0,5.0,Bronze,Email,0,83,357,False,Premium,318,90.82,9639.98,3.25,8.5,1962.08,High Value,0.21252796420581654,0,605183.9552,3533.66,1667.987472035794,61596126.822399996,5945.9520999999995,605183.9552,0.005966432352057457
CUST100065,53,Female,Karaganda,High,96.47,9.0,1575.57,13.85,21.0,Electronics,131.0,0.54,True,0.85,0.48,Low,19,2.07,High,Yes,1,Card,False,True,True,11.53,0,21.0,10.0,Gold,Social Media,0,-67,893,True,Basic,52,88.55,1502.25,2.1,15.5,157.557,Low Value,0.3713646532438479,0,151995.23789999998,290.84999999999997,585.1110067114093,2482420.8249,9306.4609,151995.23789999998,0.001498501896775385
CUST100066,67,Female,Shymkent,Medium,25.9,4.0,3426.97,482.79,24.0,Electronics,215.0,0.34,False,0.53,0.35,Medium,9,4.91,High,Yes,3,Card,True,False,True,18.93,6,19.0,30.0,Silver,App,8,46,1303,True,Basic,126,44.83,18894.08,4.8,24.5,685.394,Medium Value,0.5570469798657718,0,88758.52299999999,11586.960000000001,1908.983288590604,11744123.3809,670.81,88758.52299999999,0.0008750590933512504
CUST100067,57,Female,Astana,Medium,81.83,9.0,2218.31,91.69,26.0,Electronics,297.0,0.26,False,0.13,0.95,Medium,11,2.15,Medium,No,0,Card,True,True,True,7.0,6,7.0,13.0,Bronze,SMS,8,-26,1790,True,Basic,197,64.09,9887.42,2.6,10.0,221.831,Low Value,0.3378076062639821,0,181524.3073,2383.94,749.3619910514541,4920899.2561,6696.1489,181524.3073,0.001789625270884147
CUST100068,21,Female,Almaty,High,22.79,2.0,523.71,452.83,44.0,Clothing,138.0,0.78,False,0.16,0.05,Medium,4,2.21,Low,No,1,Online Wallet,False,False,True,4.24,14,29.0,7.0,Platinum,Email,9,44,2066,False,,243,2.5,7571.67,14.666666666666666,18.0,174.57000000000002,Low Value,0.552572706935123,0,11935.350900000001,19924.52,289.38785234899325,274272.16410000005,519.3841,11935.350900000001,0.00011766912048979265
CUST100069,19,Female,Shymkent,Low,67.96,1.0,7417.84,340.77,31.0,Clothing,342.0,0.75,True,0.48,0.26,Low,4,2.48,Low,Yes,5,Online Wallet,False,True,False,9.15,11,26.0,29.0,Silver,App,5,21,590,False,Premium,86,30.05,458.33,15.5,27.5,3708.92,Medium Value,0.6420581655480985,0,504116.4064,10563.869999999999,4762.684742729307,55024350.2656,4618.561599999999,504116.4064,0.004970020124465957
CUST100070,23,Female,Shymkent,Low,8.36,1.0,4340.76,468.74,30.0,Clothing,105.0,0.83,False,0.62,0.26,High,3,3.52,High,No,3,Online Wallet,False,True,True,19.55,13,29.0,19.0,Gold,Social Media,9,-27,1932,True,,134,99.62,16239.8,15.0,24.0,2170.38,Medium Value,0.5659955257270693,0,36288.7536,14062.2,2456.850738255034,18842197.377600003,69.88959999999999,36288.7536,0.00035776624881492144
CUST100071,59,Male,Karaganda,Low,58.53,4.0,2838.57,127.87,24.0,Beauty,287.0,0.7,True,0.98,0.42,Low,19,4.88,Low,No,9,Cash,False,True,True,12.07,5,3.0,34.0,Gold,Social Media,0,86,3366,False,Premium,27,85.67,10553.23,4.8,18.5,567.714,Low Value,0.48545861297539156,0,166141.5021,3068.88,1378.0082550335574,8057479.644900001,3425.7609,166141.5021,0.0016379681328816263
CUST100072,21,Male,Astana,Low,26.92,3.0,3144.52,175.86,32.0,Beauty,122.0,0.31,True,0.83,0.92,High,7,3.35,Medium,No,7,Card,True,False,False,2.88,5,15.0,2.0,Platinum,Social Media,3,46,2253,False,,203,21.16,15669.89,8.0,8.5,786.13,Medium Value,0.33333333333333326,0,84650.4784,5627.52,1048.1733333333332,9888006.0304,724.6864,84650.4784,0.0008345583993151128
CUST100073,46,Female,Shymkent,Low,92.58,1.0,1436.66,86.38,30.0,Beauty,305.0,0.33,False,0.41,0.65,High,10,4.94,High,No,9,Cash,False,True,False,7.35,4,28.0,35.0,Gold,App,8,28,3318,True,Premium,95,46.59,19244.04,15.0,31.5,718.33,Low Value,0.7024608501118568,0,133005.9828,2591.3999999999996,1009.1974049217002,2063991.9556000002,8571.0564,133005.9828,0.0013112892236755676
CUST100074,35,Female,Almaty,Medium,28.98,4.0,8284.93,214.1,26.0,Clothing,52.0,0.53,True,0.35,0.12,Medium,13,2.38,Medium,No,7,Cash,True,True,False,17.34,12,45.0,33.0,Bronze,SMS,6,64,3485,True,,318,85.61,18300.7,5.2,39.0,1656.986,Medium Value,0.7718120805369127,0,240097.2714,5566.599999999999,6394.409060402685,68640065.1049,839.8404,240097.2714,0.0023670887428736635
CUST100075,43,Male,Almaty,Medium,39.84,9.0,1524.85,474.01,38.0,Beauty,131.0,0.84,False,0.01,0.82,Medium,15,4.68,Low,Yes,9,Cash,True,True,True,12.64,2,37.0,25.0,Platinum,Email,2,-81,214,False,Premium,138,26.59,17863.9,3.8,31.0,152.48499999999999,Low Value,0.727069351230425,0,60750.024000000005,18012.38,1108.6717002237135,2325167.5224999995,1587.2256000000002,60750.024000000005,0.0005989268312014015
CUST100076,61,Male,Shymkent,Medium,84.07,8.0,3449.33,287.73,18.0,Beauty,146.0,0.35,False,0.01,0.63,High,6,2.56,Low,Yes,4,Card,True,True,False,16.97,8,29.0,32.0,Bronze,Email,1,-73,2748,True,Premium,55,51.46,4384.26,2.0,30.5,383.25888888888886,Medium Value,0.6017897091722595,0,289985.17309999996,5179.14,2075.7712975391496,11897877.4489,7067.764899999999,289985.17309999996,0.002858927279109764
CUST100077,51,Female,Almaty,High,43.83,7.0,173.14,210.98,41.0,Electronics,326.0,0.77,True,0.47,0.02,Low,16,3.51,Medium,No,7,Cash,False,True,True,3.06,2,20.0,19.0,Silver,SMS,1,-74,1947,False,Basic,89,25.4,12676.88,5.125,19.5,21.6425,Low Value,0.5794183445190156,0,7588.726199999999,8650.18,100.32049217002236,29977.459599999995,1921.0688999999998,7588.726199999999,7.481629531242741e-05
CUST100078,27,Male,Shymkent,Low,23.84,8.0,4420.47,165.81,49.0,Electronics,32.0,0.31,False,0.07,0.92,Low,16,1.21,High,Yes,3,Card,False,True,False,10.97,0,12.0,12.0,Platinum,App,6,99,3247,True,Basic,181,63.55,11813.6,5.444444444444445,12.0,491.16333333333336,Medium Value,0.5167785234899329,0,105384.00480000001,8124.6900000000005,2284.403959731544,19540555.020900004,568.3456,105384.00480000001,0.001038967623357273
CUST100079,53,Male,Almaty,High,54.75,8.0,3612.53,294.46,12.0,Beauty,77.0,0.34,True,0.16,0.05,Medium,17,1.02,Low,No,6,Online Wallet,False,True,False,14.43,10,0.0,35.0,Gold,Social Media,7,1,782,False,Premium,338,21.6,15198.93,1.3333333333333333,17.5,401.39222222222224,Medium Value,0.39373601789709173,0,197786.01750000002,3533.5199999999995,1422.3831767337808,13050373.000900002,2997.5625,197786.01750000002,0.0019499474225264494
CUST100080,31,Female,Shymkent,Low,84.0,7.0,7219.11,362.99,21.0,Beauty,332.0,0.75,False,0.98,0.61,Medium,5,1.9,Low,No,5,Cash,False,True,False,5.81,3,5.0,4.0,Silver,App,2,68,2589,False,,300,5.4,3815.44,2.625,4.5,902.38875,High Value,0.21029082774049215,1,606405.24,7622.79,1518.1126174496642,52115549.192099996,7056.0,606405.24,0.005978472845000445
CUST100081,48,Female,Shymkent,Low,43.32,8.0,7181.6,206.36,23.0,Beauty,122.0,0.68,True,0.72,0.6,High,8,1.15,High,Yes,4,Card,True,True,False,14.75,11,38.0,28.0,Silver,Social Media,9,13,224,False,Basic,299,90.39,4222.01,2.5555555555555554,33.0,797.9555555555556,Medium Value,0.6599552572706935,0,311106.912,4746.280000000001,4739.534675615213,51575378.56,1876.6224,311106.912,0.0030671638412688245
CUST100082,65,Female,Shymkent,High,13.29,3.0,482.45,119.29,28.0,Beauty,82.0,0.21,True,0.45,0.61,High,15,2.69,Medium,Yes,4,Cash,False,True,True,10.53,12,30.0,24.0,Silver,Email,0,-4,256,True,Basic,110,64.42,14095.6,7.0,27.0,120.6125,Low Value,0.6040268456375839,0,6411.760499999999,3340.1200000000003,291.4127516778523,232758.0025,176.62409999999997,6411.760499999999,6.321273879146636e-05
CUST100083,32,Male,Almaty,Medium,38.31,7.0,1247.05,294.58,17.0,Electronics,54.0,0.83,False,0.86,0.85,High,7,2.79,High,Yes,4,Online Wallet,True,True,True,15.27,0,12.0,8.0,Gold,SMS,1,-69,300,True,,12,14.72,19284.06,2.125,10.0,155.88125,Low Value,0.26621923937360176,0,47774.4855,5007.86,331.98870246085005,1555133.7025,1467.6561000000002,47774.4855,0.00047100263224245483
CUST100084,25,Female,Shymkent,High,95.45,1.0,9055.8,185.95,15.0,Electronics,8.0,0.78,True,0.18,0.12,Medium,18,4.82,Medium,No,2,Online Wallet,True,False,False,10.85,6,5.0,27.0,Gold,SMS,6,0,1269,False,,94,38.47,3975.56,7.5,16.0,4527.9,High Value,0.37583892617449666,0,864376.11,2789.25,3403.5221476510064,82007513.63999999,9110.702500000001,864376.11,0.008521775144129886
CUST100085,31,Female,Karaganda,Medium,7.2,8.0,7938.8,497.19,23.0,Beauty,189.0,0.8,False,0.39,0.53,High,5,1.69,Low,Yes,6,Cash,False,True,True,14.18,2,20.0,8.0,Bronze,Email,9,-91,1574,True,Premium,143,81.42,19465.09,2.5555555555555554,14.0,882.088888888889,Medium Value,0.3601789709172259,0,57159.36,11435.37,2859.3888143176728,63024545.440000005,51.84,57159.36,0.0005635269273029447
CUST100086,40,Male,Shymkent,Low,40.84,8.0,3955.9,223.32,34.0,Electronics,317.0,0.47,True,0.29,0.57,High,15,2.81,High,No,2,Card,True,False,False,7.65,4,10.0,26.0,Silver,Social Media,5,-76,3649,True,,77,31.09,158.93,3.7777777777777777,18.0,439.5444444444445,Medium Value,0.5279642058165548,0,161558.956,7592.88,2088.5736017897093,15649144.81,1667.9056000000003,161558.956,0.0015927893883512976
CUST100087,57,Female,Astana,Medium,64.8,2.0,1747.11,220.07,28.0,Groceries,47.0,0.33,False,1.0,0.4,High,17,2.23,Low,No,4,Online Wallet,False,False,True,17.66,3,0.0,14.0,Silver,SMS,4,-51,1408,False,Premium,244,60.15,15369.56,9.333333333333334,7.0,582.37,Low Value,0.3131991051454138,0,113212.72799999999,6161.96,547.193288590604,3052393.3521,4199.04,113212.72799999999,0.0011161500188494769
CUST100088,38,Male,Astana,Low,7.85,5.0,2681.73,420.54,4.0,Electronics,248.0,0.85,False,0.9,0.53,Low,12,1.24,Medium,Yes,8,Online Wallet,False,False,True,8.7,3,17.0,29.0,Bronze,Email,0,39,1921,False,,268,81.55,12759.68,0.6666666666666666,23.0,446.955,Low Value,0.4004474272930649,0,21051.5805,1682.16,1073.891879194631,7191675.7929,61.622499999999995,21051.5805,0.00020754487933447095
CUST100089,33,Male,Karaganda,Low,34.5,6.0,6614.46,129.25,41.0,Electronics,345.0,0.59,False,0.53,0.5,High,4,1.43,High,No,5,Card,False,True,False,16.33,12,17.0,9.0,Silver,App,5,-59,764,True,Basic,320,45.1,14285.82,5.857142857142857,13.0,944.9228571428572,Medium Value,0.4697986577181208,0,228198.87,5299.25,3107.4644295302014,43751081.0916,1190.25,228198.87,0.0022497839028481795
CUST100090,62,Male,Shymkent,Medium,94.06,2.0,9460.38,37.66,12.0,Beauty,67.0,0.93,False,0.42,0.76,Medium,9,4.51,High,Yes,8,Online Wallet,True,True,False,6.82,4,27.0,29.0,Silver,App,2,16,3479,True,,122,97.26,16669.79,4.0,28.0,3153.4599999999996,High Value,0.5212527964205818,0,889843.3428,451.91999999999996,4931.249530201343,89498789.74439998,8847.2836,889843.3428,0.008772853383051608
CUST100091,35,Male,Astana,Low,3.06,4.0,6195.81,427.64,2.0,Groceries,303.0,0.25,False,1.0,0.15,High,1,2.59,High,Yes,6,Cash,True,False,True,10.2,6,45.0,33.0,Bronze,Email,2,-11,1179,False,Premium,167,61.69,2773.88,0.4,39.0,1239.162,Medium Value,0.610738255033557,0,18959.178600000003,855.28,3784.0181879194633,38388061.5561,9.3636,18959.178600000003,0.00018691615267640757
CUST100092,64,Male,Shymkent,Medium,75.17,0.0,361.81,296.57,25.0,Clothing,347.0,0.98,False,0.21,0.03,Low,7,4.06,Low,No,9,Online Wallet,False,True,False,9.42,7,3.0,5.0,Platinum,SMS,4,75,1349,False,Basic,318,21.52,9839.11,25.0,4.0,361.81,Low Value,0.232662192393736,1,27197.257700000002,7414.25,84.17950782997762,130906.4761,5650.5289,27197.257700000002,0.0002681343364017258
CUST100093,41,Male,Astana,High,84.14,2.0,6542.11,133.78,24.0,Electronics,310.0,0.38,False,0.41,0.93,High,17,2.79,High,No,3,Card,False,True,False,15.75,10,10.0,30.0,Silver,Email,7,-89,1876,False,Basic,132,97.77,18018.98,8.0,20.0,2180.7033333333334,Medium Value,0.49664429530201337,0,550453.1354,3210.7200000000003,3249.1016107382547,42799203.2521,7079.5396,550453.1354,0.0054268480965538055
CUST100094,43,Female,Almaty,Low,27.71,7.0,9453.04,174.67,31.0,Groceries,171.0,0.38,True,0.71,0.31,Medium,13,4.65,Medium,Yes,5,Online Wallet,False,False,True,14.2,12,7.0,25.0,Platinum,Social Media,2,96,1604,False,,176,81.91,19679.23,3.875,16.0,1181.63,Medium Value,0.4787472035794183,0,261943.73840000003,5414.7699999999995,4525.616465324385,89359965.24160002,767.8441,261943.73840000003,0.002582470308044008
CUST100095,42,Female,Almaty,Low,21.47,2.0,3650.55,215.7,4.0,Groceries,326.0,0.24,False,0.7,0.79,Medium,5,3.81,Low,No,4,Cash,True,False,True,12.83,3,21.0,13.0,Bronze,App,6,93,1519,False,Basic,53,70.53,12895.95,1.3333333333333333,17.0,1216.8500000000001,Medium Value,0.28411633109619683,1,78377.3085,862.8,1037.1808724832215,13326515.302500002,460.9608999999999,78377.3085,0.000772712007784551
CUST100096,62,Female,Karaganda,High,91.48,7.0,9342.2,341.79,44.0,Beauty,312.0,0.97,True,0.57,0.32,High,3,2.36,Medium,Yes,5,Cash,True,False,True,10.79,2,35.0,18.0,Platinum,Email,5,83,2038,True,Basic,222,42.42,17982.56,5.5,26.5,1167.775,High Value,0.6912751677852348,0,854624.4560000001,15038.76,6458.030872483221,87276700.84000002,8368.590400000001,854624.4560000001,0.008425634816198617
CUST100097,58,Male,Karaganda,Low,76.4,8.0,6739.14,236.75,34.0,Groceries,353.0,0.04,False,0.95,0.0,Medium,7,4.45,High,Yes,6,Online Wallet,True,True,True,2.97,14,38.0,38.0,Platinum,Email,9,95,1674,False,,1,55.09,5028.43,3.7777777777777777,38.0,748.7933333333334,Medium Value,0.8232662192393735,0,514870.2960000001,8049.5,5548.106308724832,45416007.939600006,5836.960000000001,514870.2960000001,0.005076041366880903
CUST100098,46,Female,Shymkent,High,11.34,5.0,1979.37,200.93,6.0,Beauty,263.0,0.47,False,0.25,0.22,Low,0,1.35,Low,No,5,Card,False,True,True,6.26,11,44.0,18.0,Silver,App,0,32,1574,True,Basic,115,0.46,15510.01,1.0,31.0,329.895,Low Value,0.49664429530201337,0,22446.0558,1205.58,983.0428187919462,3917905.5969,128.5956,22446.0558,0.0002212928355923586
CUST100099,32,Male,Karaganda,High,21.22,6.0,1538.53,391.33,31.0,Groceries,183.0,0.37,True,0.57,0.11,Medium,15,1.3,Medium,No,1,Cash,True,False,True,1.34,8,21.0,19.0,Gold,Email,1,-57,1192,False,,265,14.3,17318.4,4.428571428571429,20.0,219.79,Low Value,0.5190156599552572,0,32647.6066,12131.23,798.5211633109619,2367074.5609,450.28839999999997,32647.6066,0.00032186863938108004
CUST100100,62,Female,Shymkent,Low,62.14,5.0,1845.37,40.57,39.0,Clothing,9.0,0.16,False,0.81,0.82,Medium,3,3.22,Medium,Yes,6,Cash,True,True,True,12.39,13,8.0,15.0,Platinum,SMS,7,-2,1319,False,Basic,268,44.04,18995.72,6.5,11.5,307.56166666666667,Low Value,0.44966442953020136,0,114671.29179999999,1582.23,829.7972483221477,3405390.4368999996,3861.3796,114671.29179999999,0.001130529815552752
CUST100101,18,Male,Almaty,High,41.94,7.0,7022.32,328.01,24.0,Clothing,192.0,0.71,False,0.23,0.17,High,10,3.93,Medium,No,6,Cash,True,True,False,3.41,0,25.0,4.0,Platinum,SMS,3,-29,3008,False,Premium,8,49.3,11590.64,3.0,14.5,877.79,Medium Value,0.3646532438478746,0,294516.10079999996,7872.24,2560.7117673378066,49312978.182399996,1758.9635999999998,294516.10079999996,0.0029035971243391856
CUST100102,42,Female,Almaty,High,50.42,6.0,5936.26,227.22,25.0,Beauty,255.0,0.9,True,0.87,0.99,Medium,16,3.4,Low,Yes,1,Online Wallet,True,True,True,3.44,11,36.0,24.0,Bronze,Social Media,1,50,423,True,Basic,65,72.75,19702.88,3.5714285714285716,30.0,848.0371428571428,Medium Value,0.6241610738255032,0,299306.2292,5680.5,3705.182416107382,35239182.7876,2542.1764000000003,299306.2292,0.0029508223966067306
CUST100103,24,Male,Astana,High,95.15,9.0,4609.88,170.75,5.0,Clothing,44.0,0.24,False,0.64,0.61,Medium,3,3.65,Medium,No,0,Card,True,True,True,12.85,14,33.0,36.0,Gold,SMS,6,-33,2443,True,Premium,260,64.3,15322.11,0.5,34.5,460.988,Medium Value,0.5771812080536912,0,438630.08200000005,853.75,2660.73610738255,21250993.6144,9053.522500000001,438630.08200000005,0.004324398704465876
CUST100104,26,Female,Shymkent,Low,42.02,0.0,2707.21,464.15,10.0,Electronics,166.0,0.5,False,0.38,0.32,Low,15,2.04,Low,No,5,Card,True,False,True,14.21,10,41.0,14.0,Bronze,App,7,72,3307,True,Basic,291,86.61,10844.98,10.0,27.5,2707.21,Low Value,0.4675615212527964,0,113756.96420000002,4641.5,1265.7872259507828,7328985.9841,1765.6804000000002,113756.96420000002,0.0011215155749633495
CUST100105,41,Male,Almaty,High,88.17,2.0,9081.59,390.08,18.0,Beauty,301.0,0.58,False,0.65,0.5,Low,19,4.51,Low,No,2,Card,True,True,False,2.76,5,35.0,0.0,Platinum,Email,7,-23,1448,False,Basic,223,22.46,1295.77,6.0,17.5,3027.1966666666667,High Value,0.3557046979865771,0,800723.7903,7021.44,3230.364228187919,82475276.9281,7773.9489,800723.7903,0.007894234945354992
CUST100106,18,Female,Almaty,Medium,66.07,2.0,2216.06,113.53,29.0,Groceries,230.0,0.39,True,0.93,0.96,High,12,4.89,Medium,No,4,Card,True,True,True,10.2,3,20.0,10.0,Silver,Social Media,0,-36,1858,True,Basic,138,74.71,1143.79,9.666666666666666,15.0,738.6866666666666,Low Value,0.4183445190156599,0,146415.08419999998,3292.37,927.0765548098432,4910921.923599999,4365.244899999999,146415.08419999998,0.0014434878646301832
CUST100107,61,Male,Shymkent,Medium,12.16,2.0,2907.7,327.91,11.0,Electronics,272.0,0.92,False,0.99,0.64,High,11,2.55,High,Yes,1,Online Wallet,True,False,False,2.73,6,16.0,26.0,Platinum,Email,0,-32,771,False,,40,36.95,16127.95,3.6666666666666665,21.0,969.2333333333332,Low Value,0.41387024608501116,0,35357.632,3607.01,1203.4105145413869,8454719.29,147.8656,35357.632,0.00034858643829581486
CUST100108,25,Female,Astana,High,74.45,3.0,643.69,412.03,49.0,Beauty,81.0,0.46,False,0.28,0.75,High,6,2.64,Medium,Yes,3,Card,True,False,False,2.51,4,14.0,7.0,Silver,App,4,7,3567,True,,144,47.7,16632.35,12.25,10.5,160.9225,Low Value,0.48545861297539145,0,47922.7205,20189.469999999998,312.48485458612976,414336.81610000005,5542.802500000001,47922.7205,0.00047246406242762055
CUST100109,41,Female,Astana,Medium,52.02,0.0,2825.72,494.72,30.0,Beauty,225.0,0.98,False,0.91,0.49,Low,12,2.82,High,Yes,4,Card,False,True,True,13.06,0,23.0,17.0,Silver,Social Media,3,32,1481,False,Basic,29,90.08,17773.05,30.0,20.0,2825.72,Low Value,0.5078299776286354,0,146993.9544,14841.6,1434.9853243847874,7984693.518399999,2706.0804000000003,146993.9544,0.0014491948729856519
CUST100110,28,Female,Astana,Low,22.51,1.0,9236.69,350.72,43.0,Beauty,127.0,0.3,True,0.04,0.53,Low,6,1.8,High,No,0,Cash,True,False,True,15.15,14,35.0,4.0,Silver,Social Media,5,-81,2445,False,Premium,124,44.5,10620.19,21.5,19.5,4618.345,Medium Value,0.5592841163310962,0,207917.89190000002,15080.960000000001,5165.934004474273,85316442.1561,506.7001000000001,207917.89190000002,0.002049836295467843
CUST100111,68,Male,Astana,High,28.95,4.0,1957.28,346.89,5.0,Beauty,322.0,0.07,False,0.01,0.98,Low,5,1.56,Medium,Yes,6,Card,False,False,False,6.05,1,42.0,6.0,Platinum,Social Media,2,-53,1435,True,,292,11.5,2349.72,1.0,24.0,391.456,Low Value,0.36912751677852346,0,56663.256,1734.4499999999998,722.4859060402683,3830944.9984,838.1025,56663.256,0.0005586359004834927
CUST100112,34,Male,Almaty,Low,55.73,5.0,2119.23,308.58,6.0,Groceries,331.0,0.57,False,0.6,0.6,Medium,16,4.11,Low,No,0,Online Wallet,True,False,False,8.86,7,23.0,22.0,Platinum,Email,3,-95,3480,False,Premium,344,59.57,17902.46,1.0,22.5,353.205,Low Value,0.3914988814317673,0,118104.68789999999,1851.48,829.6761744966442,4491135.7929,3105.8328999999994,118104.68789999999,0.001164379235043224
CUST100113,25,Male,Shymkent,Medium,60.17,8.0,6039.78,24.8,14.0,Groceries,189.0,0.82,False,0.48,0.54,Medium,13,3.43,Medium,Yes,5,Online Wallet,False,False,False,10.71,7,25.0,29.0,Silver,Email,1,86,674,True,Premium,242,73.45,7617.85,1.5555555555555556,27.0,671.0866666666666,Medium Value,0.5212527964205816,0,363413.5626,347.2,3148.2522147651007,36478942.4484,3620.4289000000003,363413.5626,0.00358284851811137
CUST100114,52,Male,Shymkent,Medium,96.82,1.0,5712.84,294.6,16.0,Clothing,67.0,0.39,False,0.47,0.87,Medium,6,1.6,Low,No,1,Online Wallet,True,False,False,17.6,4,9.0,24.0,Silver,SMS,1,13,1169,False,Basic,93,42.45,13419.37,8.0,16.5,2856.42,Medium Value,0.3825503355704698,0,553117.1688,4713.6,2185.448859060403,32636540.8656,9374.112399999998,553117.1688,0.005453112466136222
CUST100115,52,Male,Almaty,Medium,85.47,8.0,1841.99,403.5,14.0,Beauty,163.0,0.19,False,0.23,0.45,Low,17,2.98,High,Yes,9,Online Wallet,True,False,False,13.11,1,30.0,16.0,Silver,App,8,70,2431,False,Premium,66,95.91,17561.75,1.5555555555555556,23.0,204.66555555555556,Low Value,0.43847874720357943,0,157434.8853,5649.0,807.6734675615213,3392927.1601,7305.1209,157434.8853,0.0015521306950147889
